"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation"
"17069","CZ","1","1",72,"Christians","Widowed","Not satisfied",6,"No contact","Working class","Retired"
"17070","CZ","0","1",60,"Christians","Married","Satisfied",7,"No contact","Middle class","Retired"
"17071","CZ","0","0",40,"Christians","Single","Satisfied",9,"Contact","High class","Employed"
"17072","CZ","1","0",35,"Not religious","Single","Satisfied",5,"No contact","Working class","Employed"
"17073","CZ","0","0",33,"Not religious","Single","Satisfied",5,"Contact","Middle class","Employed"
"17074","CZ","0","1",22,"Not religious","Single","Satisfied",9,"No contact","Working class","Unemployed"
"17075","CZ","0","1",26,"Not religious","Married","Satisfied",8,"Contact","Working class","Unemployed"
"17076","CZ","1","1",27,"Christians","Single","Satisfied",5,"No contact","Working class","Employed"
"17077","CZ","1","1",48,"Not religious","Married","Satisfied",9,"No contact","Middle class","Employed"
"17078","CZ","1","0",72,"Christians","Married","Not satisfied",5,"No contact","Working class","Retired"
"17079","CZ","1","1",75,"Christians","Married","Satisfied",2,"No contact","Middle class","Retired"
"17080","CZ","1","1",64,"Not religious","Married","Satisfied",5,"Contact","Working class","Retired"
"17081","CZ",NA,"0",52,"Not religious","Married","Not satisfied",6,"No contact",NA,"Employed"
"17082","CZ","1","1",36,"Not religious","Married","Not satisfied",10,"Contact","Middle class","Employed"
"17083","CZ","0","1",47,"Not religious","Married","Satisfied",8,"Contact","Working class","Unemployed"
"17084","CZ","0","0",19,"Not religious","Single","Satisfied",8,"No contact","Working class","Student"
"17085","CZ","0","0",66,"Not religious","Single","Not satisfied",6,"No contact","Working class","Retired"
"17086","CZ","0","1",49,"Christians","Divorced","Satisfied",6,"No contact","Working class","Unemployed"
"17087","CZ","0","1",57,"Other religions","Married","Satisfied",5,"No contact","High class","Employed"
"17088","CZ","0","1",51,"Not religious","Married","Satisfied",5,"Contact","Middle class","Employed"
"17089","CZ","0","1",30,"Not religious","Married","Satisfied",8,"No contact","Middle class","Employed"
"17090","CZ","1","1",87,"Christians","Widowed","Satisfied",3,"No contact","Working class","Retired"
"17091","CZ","1","1",61,"Christians","Divorced","Satisfied",8,"No contact","Working class","Retired"
"17092","CZ","1","0",59,"Not religious","Single","Satisfied",7,"Contact","Middle class","Employed"
"17093","CZ","1","1",45,"Other religions","Married","Satisfied",5,"No contact","Middle class","Unemployed"
"17094","CZ","1","0",32,"Not religious","Single","Satisfied",8,"No contact","Middle class","Employed"
"17095","CZ","0","1",31,"Not religious","Married","Satisfied",6,"No contact","Middle class","Employed"
"17096","CZ","0","1",56,"Christians","Married","Satisfied",8,"No contact","High class","Employed"
"17097","CZ","0","1",51,"Not religious","Divorced","Satisfied",8,"No contact","Middle class","Employed"
"17098","CZ","0","0",33,"Not religious","Single","Satisfied",6,"No contact","Middle class","Employed"
"17099","CZ","0","0",50,"Not religious","Divorced","Not satisfied",5,"No contact","Working class","Employed"
"17100","CZ","0","1",46,"Not religious","Married","Satisfied",6,"No contact","Middle class","Employed"
"17101","CZ","0","0",30,"Not religious","Single","Satisfied",8,"No contact","Middle class","Employed"
"17102","CZ","0","0",31,"Not religious","Single","Satisfied",8,"No contact","Working class","Employed"
"17103","CZ","0","0",39,"Not religious","Divorced","Satisfied",6,"No contact","Working class","Employed"
"17104","CZ","0","0",56,"Not religious","Single","Satisfied",8,"No contact","Middle class","Self employed"
"17105","CZ","1","1",25,"Christians","Single","Satisfied",3,"Contact","Working class","Retired"
"17106","CZ","1","1",48,"Not religious","Married","Satisfied",5,"No contact","Middle class","Employed"
"17107","CZ",NA,"1",15,"Not religious","Single","Not satisfied",NA,"Contact","Middle class","Student"
"17108","CZ","1","1",49,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed"
"17109","CZ","0","1",68,"Christians","Married","Satisfied",7,"No contact","Working class","Employed"
"17110","CZ",NA,"0",70,"Christians","Divorced","Satisfied",6,"Contact","Middle class","Retired"
"17111","CZ",NA,"1",46,"Not religious","Married","Satisfied",5,"Contact","Middle class","Employed"
"17112","CZ","1","1",36,"Christians","Divorced","Not satisfied",8,"Contact","Middle class","Employed"
"17113","CZ","0","0",53,"Not religious","Married","Satisfied",7,"No contact","Middle class","Self employed"
"17114","CZ","0","1",39,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed"
"17115","CZ","0","0",44,"Not religious","Married","Satisfied",5,"No contact","Middle class","Self employed"
"17116","CZ","0","1",54,"Not religious","Married","Satisfied",3,"Contact","Middle class","Self employed"
"17117","CZ","1","1",47,"Not religious","Single","Satisfied",10,"No contact","Middle class","Employed"
"17118","CZ","1","0",58,"Not religious","Married","Satisfied",5,"No contact","Working class","Retired"
"17119","CZ","1","1",28,"Not religious","Single","Satisfied",7,"No contact","Middle class","Employed"
"17120","CZ","1","1",47,"Not religious","Married","Satisfied",6,"Contact","Working class","Employed"
"17121","CZ","0","1",28,"Not religious","Single","Satisfied",6,"Contact","High class","Unemployed"
"17122","CZ","0","0",39,"Not religious","Married","Satisfied",5,"No contact","Middle class","Employed"
"17123","CZ","1","1",30,"Not religious","Married","Satisfied",10,"No contact","Middle class","Unemployed"
"17124","CZ","0","1",67,"Christians","Married","Satisfied",8,"No contact","Middle class","Retired"
"17125","CZ","0","1",72,"Christians","Married","Satisfied",10,"No contact","Working class","Retired"
"17126","CZ","0","0",72,"Christians","Married","Satisfied",7,"No contact","Working class","Retired"
"17127","CZ",NA,"1",68,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired"
"17128","CZ","0","1",57,"Not religious","Married","Not satisfied",6,"Contact","Working class","Employed"
"17129","CZ","1","1",57,"Not religious","Divorced","Satisfied",10,"Contact","High class","Employed"
"17130","CZ","1","1",28,"Christians","Married","Satisfied",5,"No contact","Middle class","Employed"
"17131","CZ",NA,"0",66,"Christians","Married","Satisfied",5,"No contact","Working class","Retired"
"17132","CZ",NA,"1",72,"Christians","Married","Satisfied",4,"No contact","Middle class","Retired"
"17133","CZ","0","0",48,"Not religious","Married","Not satisfied",7,"No contact","Middle class","Employed"
"17134","CZ","1","0",62,"Not religious","Married","Satisfied",3,"Contact","Middle class","Self employed"
"17135","CZ",NA,"1",60,"Christians","Married","Satisfied",5,"No contact","Working class","Employed"
"17136","CZ","0","1",72,"Christians","Married","Satisfied",1,"No contact","Middle class","Retired"
"17137","CZ","0","1",50,"Not religious","Divorced","Satisfied",5,"No contact","Working class","Unemployed"
"17138","CZ","0","1",68,"Other religions","Married","Satisfied",1,"No contact","Working class","Retired"
"17139","CZ","0","1",56,"Christians","Married","Satisfied",1,"No contact","Working class","Employed"
"17140","CZ","0","0",54,"Christians","Single","Satisfied",5,"No contact","Working class","Retired"
"17141","CZ","0","1",18,"Not religious","Single","Satisfied",5,"No contact","Working class","Student"
"17142","CZ","0","0",72,"Christians","Married","Satisfied",1,"No contact","Working class","Retired"
"17143","CZ","0","0",76,"Christians","Married","Satisfied",5,"No contact","Working class","Retired"
"17144","CZ","0","0",67,"Not religious","Married","Satisfied",1,"No contact","Working class","Retired"
"17145","CZ","0","1",67,"Other religions","Married","Satisfied",5,"No contact","Working class","Retired"
"17146","CZ","0","1",16,"Not religious","Single","Satisfied",6,"Contact","Middle class","Student"
"17147","CZ","0","1",36,"Not religious","Married","Satisfied",5,"No contact","Working class","Employed"
"17148","CZ","0","0",27,"Not religious","Married","Satisfied",3,"Contact","Middle class","Employed"
"17149","CZ","1","1",68,"Christians","Married","Satisfied",8,"Contact","Middle class","Retired"
"17150","CZ","1","1",65,"Not religious","Married","Satisfied",8,"No contact","Middle class","Self employed"
"17151","CZ","0","1",28,"Not religious","Single","Not satisfied",5,"Contact","Working class","Retired"
"17152","CZ","0","1",21,"Not religious","Divorced","Not satisfied",6,"No contact","Working class","Unemployed"
"17153","CZ","1","1",59,"Not religious","Married","Satisfied",5,"No contact","Middle class","Employed"
"17154","CZ","1","1",50,"Not religious","Divorced","Satisfied",5,"No contact","Middle class","Employed"
"17155","CZ","1","1",20,"Not religious","Single","Satisfied",7,"No contact","Middle class","Student"
"17156","CZ","1","1",66,"Not religious","Widowed","Satisfied",5,"No contact","Middle class","Retired"
"17157","CZ","0","0",73,"Not religious","Married","Satisfied",5,"Contact","Middle class","Retired"
"17158","CZ","0","0",81,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired"
"17159","CZ","1","1",51,"Not religious","Divorced","Satisfied",5,"Contact","Working class","Employed"
"17160","CZ","1","1",19,"Not religious","Single","Not satisfied",5,"Contact","High class","Student"
"17161","CZ","1","1",64,"Not religious","Married","Satisfied",10,"Contact","Middle class","Retired"
"17162","CZ","1","0",69,"Not religious","Married","Satisfied",8,"No contact","Middle class","Retired"
"17163","CZ","0","0",64,"Not religious","Married","Satisfied",8,"No contact","Working class","Retired"
"17164","CZ","0","1",44,"Other religions","Married","Satisfied",5,"No contact","Working class","Employed"
"17165","CZ","1","1",24,"Not religious","Single","Satisfied",7,"Contact","Middle class","Employed"
"17166","CZ","0","1",34,"Not religious","Single","Satisfied",10,"Contact","Middle class","Unemployed"
"17167","CZ","1","0",50,"Not religious","Single","Not satisfied",5,"No contact","Working class","Employed"
"17168","CZ","0","0",24,"Not religious","Single","Satisfied",8,"No contact","Middle class","Employed"
"17169","CZ","0","1",40,"Not religious","Married","Satisfied",8,"Contact","Middle class","Employed"
"17170","CZ","1","1",24,"Not religious","Single","Satisfied",4,"No contact","Middle class","Unemployed"
"17171","CZ","0","1",29,"Christians","Single","Satisfied",5,"No contact","Middle class","Unemployed"
"17172","CZ","1","1",51,"Christians","Married","Satisfied",10,"No contact","Middle class","Self employed"
"17173","CZ","0","0",62,"Not religious","Married","Satisfied",3,"No contact","Middle class","Retired"
"17174","CZ","0","1",53,"Not religious","Married","Satisfied",1,"No contact","Middle class","Self employed"
"17175","CZ","1","0",48,"Not religious","Single","Satisfied",7,"No contact","Working class","Employed"
"17176","CZ","0","1",75,"Other religions","Married","Satisfied",7,"No contact","Middle class","Retired"
"17177","CZ","0","1",59,"Not religious","Married","Satisfied",3,"No contact","Working class","Retired"
"17178","CZ","0","1",42,"Christians","Married","Satisfied",5,"Contact","High class","Unemployed"
"17179","CZ","1","1",27,"Not religious","Single","Satisfied",5,"Contact","Middle class","Unemployed"
"17180","CZ","0","1",64,"Christians","Widowed","Satisfied",2,"No contact","Working class","Retired"
"17181","CZ","1","1",75,"Other religions","Widowed","Satisfied",1,"No contact","Working class","Retired"
"17182","CZ","0","1",50,"Christians","Divorced","Satisfied",7,"No contact","Working class","Employed"
"17183","CZ","0","0",50,"Not religious","Married","Satisfied",7,"No contact","Working class","Self employed"
"17184","CZ","0","0",68,"Not religious","Married","Not satisfied",5,"No contact","Working class","Retired"
"17185","CZ","0","0",49,"Not religious","Married","Satisfied",3,"No contact","Working class","Employed"
"17186","CZ","0","1",39,"Not religious","Married","Satisfied",7,"No contact","Middle class","Employed"
"17187","CZ","1","0",33,"Not religious","Married","Satisfied",4,"No contact","Middle class","Employed"
"17188","CZ","1","0",71,"Not religious","Married","Satisfied",5,"No contact","Middle class","Retired"
"17189","CZ","1","0",50,"Other religions","Married","Satisfied",6,"Contact","Middle class","Employed"
"17190","CZ","0","1",60,"Christians","Divorced","Not satisfied",3,"No contact","Middle class","Employed"
"17191","CZ","0","0",20,"Not religious","Single","Satisfied",4,"No contact","Working class","Employed"
"17192","CZ","1","1",55,"Not religious","Married","Satisfied",7,"No contact","High class","Employed"
"17193","CZ","0","1",56,"Christians","Widowed","Satisfied",5,"No contact","Middle class","Employed"
"17194","CZ","0","0",48,"Not religious","Married","Not satisfied",7,"No contact","Middle class","Self employed"
"17195","CZ","1","0",21,"Other religions","Single","Satisfied",6,"No contact","High class","Employed"
"17196","CZ","0","0",30,"Not religious","Single","Satisfied",5,"Contact","Middle class","Employed"
"17197","CZ","1","1",55,"Not religious","Married","Satisfied",4,"No contact","Working class","Employed"
"17198","CZ","0","0",50,"Other religions","Married","Satisfied",10,"No contact","High class","Self employed"
"17199","CZ","0","1",52,"Other religions","Married","Satisfied",10,"No contact","Middle class","Employed"
"17200","CZ","0","0",35,"Not religious","Single","Satisfied",5,"Contact","High class","Self employed"
"17201","CZ","1","1",70,"Christians","Married","Satisfied",5,"No contact","Working class","Retired"
"17202","CZ","1","1",52,"Not religious","Married","Not satisfied",5,"No contact","Working class","Employed"
"17203","CZ","1","1",67,"Not religious","Married","Satisfied",6,"No contact","Middle class","Retired"
"17204","CZ","1","1",73,"Not religious","Married","Satisfied",4,"No contact","Middle class","Retired"
"17205","CZ","1","0",71,"Not religious","Married","Satisfied",8,"No contact","Middle class","Self employed"
"17206","CZ","1","0",68,"Not religious","Married","Satisfied",7,"No contact","Middle class","Retired"
"17207","CZ","1","1",44,"Other religions","Married","Satisfied",5,"Contact","Working class","Employed"
