"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"10730","PT",0,"1","71","Christians","Married","Not satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10731","PT",0,"0","54","Christians","Divorced","Satisfied",6,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10732","PT",0,"0","61","Christians","Married","Not satisfied",2,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10733","PT",NA,"1","58","Christians","Married","Satisfied",7,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10734","PT",1,"0","27","Not religious","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10735","PT",NA,"1","69","Christians","Widowed","Not satisfied",4,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10736","PT",NA,"0","63","Christians","Married","Satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10737","PT",NA,"1","54","Christians","Married","Satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10738","PT",1,"1","48","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10739","PT",NA,"1","69","Christians","Married","Satisfied",6,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10740","PT",NA,"1","68","Christians","Married","Satisfied",7,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10741","PT",NA,"0","69","Christians","Married","Not satisfied",6,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10742","PT",1,"1","33","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10743","PT",NA,"1","41","Christians","Married","Satisfied",7,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10744","PT",NA,"0","41","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10745","PT",0,"0","53","Christians","Married","Satisfied",4,"No contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10746","PT",NA,"1","46","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10747","PT",1,"0","60","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10748","PT",0,"0","68","Christians","Widowed","Not satisfied",5,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10749","PT",0,"1","38","Christians","Married","Satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10750","PT",1,"1","43","Christians","Married","Satisfied",6,"No contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10751","PT",1,"0","33","Christians","Married","Satisfied",5,"No contact","High class","Employed",67.14,"1",34.6,22292.4218368837
"10752","PT",1,"1","58","Christians","Married","Satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10753","PT",1,"1","34","Christians","Married","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10754","PT",1,"0","35","Christians","Single","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10755","PT",NA,"1","68","Christians","Widowed","Satisfied",7,"No contact",NA,"Retired",67.14,"1",34.6,22292.4218368837
"10756","PT",NA,"0","45","Christians","Married","Satisfied",6,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10757","PT",0,"1","84","Christians","Widowed","Satisfied",2,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10758","PT",1,"0","73","Christians","Married","Satisfied",3,"Contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10759","PT",0,"0","27","Christians","Single","Satisfied",7,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10760","PT",NA,"1","73","Christians","Married","Satisfied",NA,"No contact",NA,"Retired",67.14,"1",34.6,22292.4218368837
"10761","PT",0,"0","51","Other religions","Married","Not satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10762","PT",NA,"1","61","Christians","Married","Not satisfied",5,"Contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10763","PT",1,"1","42","Christians","Married","Satisfied",6,"Contact",NA,"Employed",67.14,"1",34.6,22292.4218368837
"10764","PT",0,"1","36","Christians","Married","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10765","PT",0,"0","82","Christians","Married","Not satisfied",8,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10766","PT",1,"0","35","Christians","Married","Satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10767","PT",0,"0","37","Christians","Married","Satisfied",3,"No contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10768","PT",1,"1","22","Christians","Single","Satisfied",5,"Contact","Working class","Student",67.14,"1",34.6,22292.4218368837
"10769","PT",1,"1","26","Christians","Single","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10770","PT",0,"1","65","Christians","Married","Not satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10771","PT",1,"0","40","Not religious","Married","Satisfied",6,"No contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10772","PT",0,"0","67","Christians","Married","Not satisfied",6,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10773","PT",1,"1","45","Christians","Married","Not satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10774","PT",1,"1","69","Christians","Married","Not satisfied",8,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10775","PT",1,"1","24","Christians","Single","Not satisfied",5,"Contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10776","PT",1,"0","16","Not religious","Single","Satisfied",2,"No contact","Working class","Student",67.14,"1",34.6,22292.4218368837
"10777","PT",1,"1","28","Christians","Single","Satisfied",2,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10778","PT",1,"1","57","Christians","Married","Satisfied",2,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10779","PT",1,"1","48","Christians","Married","Not satisfied",2,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10780","PT",1,"0","51","Christians","Single","Not satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10781","PT",1,"0","46","Not religious","Single","Satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10782","PT",1,"1","38","Christians","Married","Satisfied",2,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10783","PT",1,"1","55","Christians","Divorced","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10784","PT",1,"0","35","Christians","Married","Satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10785","PT",1,"1","45","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10786","PT",0,"1","35","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10787","PT",1,"1","51","Christians","Married","Satisfied",1,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10788","PT",1,"1","31","Orthodox Christian","Single","Satisfied",6,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10789","PT",1,"0","70","Christians","Married","Satisfied",10,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10790","PT",1,"0","39","Christians","Married","Satisfied",2,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10791","PT",0,"0","85","Christians","Widowed","Satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10792","PT",0,"1","77","Christians","Divorced","Satisfied",5,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10793","PT",0,"1","56","Not religious","Married","Satisfied",5,"No contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10794","PT",1,"1","58","Christians","Divorced","Satisfied",5,"Contact",NA,"Employed",67.14,"1",34.6,22292.4218368837
"10795","PT",1,"0","40","Christians","Married","Satisfied",5,"No contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10796","PT",NA,"0","67","Christians","Married","Satisfied",5,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10797","PT",0,"0","36","Christians","Married","Not satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10798","PT",0,"1","72","Christians","Married","Satisfied",8,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10799","PT",NA,"1","74","Christians","Widowed","Not satisfied",NA,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10800","PT",1,"0","67","Christians","Married","Not satisfied",5,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10801","PT",1,"1","32","Christians","Married","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10802","PT",1,"1","74","Christians","Married","Not satisfied",8,"No contact",NA,"Retired",67.14,"1",34.6,22292.4218368837
"10803","PT",1,"0","20","Christians","Single","Satisfied",7,"Contact",NA,"Student",67.14,"1",34.6,22292.4218368837
"10804","PT",1,"1","38","Christians","Married","Satisfied",7,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10805","PT",0,"1","52","Christians","Married","Satisfied",8,"No contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10806","PT",1,"1","90","Christians","Married","Satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10807","PT",NA,"1","26","Christians","Married","Satisfied",NA,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10808","PT",1,"1","74","Christians","Widowed","Not satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10809","PT",1,"1","68","Christians","Married","Satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10810","PT",1,"1","21","Christians","Single","Satisfied",5,"Contact","Working class","Student",67.14,"1",34.6,22292.4218368837
"10811","PT",1,"0","37","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10812","PT",1,"0","19","Christians","Single","Satisfied",5,"No contact","Middle class","Student",67.14,"1",34.6,22292.4218368837
"10813","PT",1,"0","68","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10814","PT",1,"0","35","Christians","Married","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10815","PT",1,"0","66","Christians","Married","Satisfied",5,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10816","PT",1,"1","49","Orthodox Christian","Single","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10817","PT",1,"1","71","Christians","Widowed","Not satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10818","PT",1,"0","28","Christians","Single","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10819","PT",0,"0","47","Christians","Married","Satisfied",3,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10820","PT",1,"1","65","Christians","Widowed","Satisfied",8,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10821","PT",1,"1","70","Christians","Married","Satisfied",10,"Contact","High class","Retired",67.14,"1",34.6,22292.4218368837
"10822","PT",1,"1","73","Christians","Married","Not satisfied",10,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10823","PT",1,"1","72","Christians","Married","Not satisfied",1,"Contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10824","PT",1,"1","36","Christians","Married","Satisfied",5,"No contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10825","PT",0,"0","72","Christians","Widowed","Not satisfied",7,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10826","PT",1,"1","43","Other religions","Single","Satisfied",1,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10827","PT",0,"1","50","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10828","PT",1,"0","71","Christians","Married","Not satisfied",8,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10829","PT",1,"1","30","Not religious","Married","Satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10830","PT",1,"0","41","Christians","Married","Satisfied",1,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10831","PT",1,"0","45","Christians","Married","Satisfied",1,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10832","PT",1,"1","56","Christians","Married","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10833","PT",1,"0","77","Not religious","Married","Not satisfied",5,"Contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10834","PT",1,"0","23","Christians","Married","Satisfied",5,"No contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10835","PT",1,"0","72","Christians","Married","Satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10836","PT",1,"1","70","Christians","Divorced","Not satisfied",5,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10837","PT",1,"0","28","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10838","PT",1,"1","41","Christians","Married","Satisfied",6,"Contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10839","PT",1,"1","22","Not religious","Single","Satisfied",4,"Contact","Middle class","Student",67.14,"1",34.6,22292.4218368837
"10840","PT",1,"1","36","Christians","Married","Satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10841","PT",1,"1","69","Not religious","Married","Not satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10842","PT",1,"1","52","Christians","Married","Satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10843","PT",1,"1","37","Christians","Married","Satisfied",6,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10844","PT",1,"1","44","Christians","Married","Satisfied",6,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10845","PT",1,"1","40","Christians","Single","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10846","PT",1,"1","44","Christians","Divorced","Satisfied",7,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10847","PT",1,"1","61","Christians","Married","Not satisfied",3,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
